,year,total_works,topic_1,topic_2,ENI,KL
1,1974.0,1,0.6086956521739131,0.391304347826087,1.5903319859404752,0.01889831731934047
2,1975.0,2,0.7,0.3,1.527173847297586,0.01812240994270929
3,1976.0,3,0.5847953216374269,0.4152046783625731,1.600693346129759,0.02978003045498473
4,1977.0,6,0.5494729943259354,0.4505270056740644,1.6113210865402554,0.0025504966090832346
5,1978.0,3,0.5165631469979296,0.4834368530020703,1.6161917840936515,0.002179576701618273
6,1979.0,3,0.4818328765197835,0.5181671234802164,1.6160669271165742,0.0024132705105847155
7,1980.0,7,0.430488243493395,0.5695117565066049,1.6059778993035254,0.005302126801560184
8,1981.0,19,0.4831278174446497,0.5168721825553503,1.6161686250176557,0.005605988140989726
9,1982.0,38,0.4764839915843226,0.5235160084156774,1.615567206678178,8.841055048596554e-05
10,1983.0,28,0.4594508348716359,0.540549165128364,1.6131214895820007,0.0005822800017930042
11,1984.0,25,0.4226012957752555,0.5773987042247445,1.6033815162177978,0.002747321417227798
12,1985.0,26,0.4319516093303848,0.5680483906696151,1.6064289900852158,0.00017880699837308743
13,1986.0,30,0.3982194882094748,0.6017805117905254,1.5935928987363683,0.0023350929263207462
14,1987.0,57,0.4116293871511002,0.5883706128488998,1.5993061124754542,0.0003738276322350787
15,1988.0,37,0.4276798487400365,0.5723201512599637,1.6050853228640194,0.0005298768032348002
16,1989.0,63,0.4162977396519092,0.5837022603480908,1.6011060318944275,0.00026526019281386884
17,1990.0,82,0.3803997960209267,0.619600203979073,1.5847546562201178,0.0026761887079348942
18,1991.0,81,0.3873477420740586,0.6126522579259411,1.5883698735521006,0.00010217094373861629
19,1992.0,104,0.4078599900874822,0.592140009912518,1.5977815620450495,0.0008810622949944648
20,1993.0,137,0.398904469906494,0.6010955300935056,1.5939042512880581,0.00016643007139229699
21,1994.0,109,0.3808513600497293,0.6191486399502707,1.5849961879655903,0.0006832449461363563
22,1995.0,123,0.3952933761007686,0.6047066238992316,1.5922391967866947,0.00044018562414439855
23,1996.0,117,0.406019224975712,0.5939807750242876,1.5970139284162084,0.00023990957940343144
24,1997.0,113,0.3928640249532852,0.6071359750467148,1.5910861748600058,0.0003600706388979958
25,1998.0,108,0.4122257293390668,0.587774270660933,1.5995414752718549,0.0007815155268649128
26,1999.0,131,0.3837723421057558,0.6162276578942444,1.5865364946751253,0.001683231599421596
27,2000.0,118,0.4041608907193267,0.5958391092806734,1.5962235735401908,0.0008733149652929637
28,2001.0,127,0.3754820773896918,0.6245179226103083,1.5820651370804784,0.0017218350766626984
29,2002.0,115,0.3928602048964364,0.6071397951035632,1.5910843409642803,0.0006401447357032679
30,2003.0,145,0.3764113518954886,0.6235886481045118,1.5825816622446736,0.0005700953919582259
31,2004.0,146,0.3852808282628654,0.6147191717371343,1.58731699265383,0.00016706335906844887
32,2005.0,145,0.3863762826815652,0.6136237173184348,1.5878773977530347,2.5325105520524263e-06
33,2006.0,144,0.3914672131982092,0.6085327868017905,1.5904112496824747,5.457005338890559e-05
34,2007.0,159,0.3876948477166885,0.6123051522833116,1.5885448118010712,2.9903406850213636e-05
35,2008.0,172,0.3913026576049941,0.6086973423950057,1.590331162716418,2.7384807742960714e-05
36,2009.0,241,0.4076713541890155,0.592328645810984,1.5977035952740732,0.000559773480933029
37,2010.0,227,0.386144926044783,0.6138550739552168,1.5877594896162088,0.0009651131417266479
38,2011.0,229,0.4052776458650382,0.5947223541349613,1.5967003873470147,0.0007676667233314574
39,2012.0,257,0.3844644898198585,0.6155355101801414,1.586895880630905,0.0009038413824677474
40,2013.0,270,0.3673698015809131,0.6326301984190865,1.5773917379257196,0.0006210172595487659
41,2014.0,317,0.4055055813637823,0.5944944186362182,1.5967970211056302,0.0030875042463968244
42,2015.0,392,0.4002799800686165,0.5997200199313832,1.5945231305774117,5.6715271748900876e-05
43,2016.0,435,0.4000091785399222,0.599990821460078,1.5944019595736343,1.527539347069909e-07
44,2017.0,447,0.4168361550287155,0.5831638449712844,1.6013073435114114,0.000587261697608428
45,2018.0,404,0.4002938098751551,0.5997061901248448,1.5945293099529592,0.0005651130176161402
46,2019.0,362,0.3906806501595432,0.6093193498404564,1.590027344518606,0.00019300656523384835
47,2020.0,283,0.4372821437082366,0.562717856291763,1.6079910319943955,0.004504344929126929
48,2021.0,254,0.4486878648372218,0.5513121351627781,1.6109056827199433,0.0002638524161743226
